6403,15,1246672924155033010758680532353488116152832835875857772907
1486,18,1248356335381443602924135496660194993955850533385915334656
6404,15,1249596639811612621794857780495704139144457979981488717824
3703,16,1249854311794417587236266222724798884115133173247611541121
6405,15,1252526754092840244734513993052750262725250585968017578125
2284,17,1252661393209833798040797517869417486016508701719861919744
716,20,1253892908385413443287377632614566643095903818797260210176
1012,19,1254381781008688332652942412348538442322709606019889102848
3704,16,1255265660174718262272228963320917371059381088996447748096
6406,15,1255463279999980015844570202692082449367266647292671000576
6407,15,1258406230558677242482009898413377371389159846132500613943
3705,16,1260698967193765169370630018203185867774286474761962890625
6408,15,1261355618819000308218060793756057655991805922129668472832
394,22,1261586055898957202880310114296969791188757390374350094336
2285,17,1262017783978873650077117997156838408936809430694580078125
1487,18,1263564551053942207829565746995981627980301919788097452129
6409,15,1264311457855482643428884825433929779524158781665291550649
3706,16,1266154315994365369698531629200373244749751310351985606656
6410,15,1267273760767164761444809875186740144137601000000000000000
6411,15,1270242540677636360350251695577672569393594930004525351651
2286,17,1271439919853282239753835935278837386329776121935605661696
3707,16,1271631790011567414453168142180555604233054421964416395201
6412,15,1273217810735078490526589634094506206368095007696243130368
6413,15,1276199584112305788030374989348068613058698658534968234757
524,21,1276312511725659904948838585096319222005175886314444161024
304,23,1276710478990196911347364723001490515570323068267280728064
3708,16,1277131472973609282122076064376533746935730947500126765056
1013,19,1278143047016405116122735426425571923879633984281458561677
1488,18,1278947630904567419696624209153650309774122650103294459904
6414,15,1279187874006808773899366198522588197835053272421562548224
2287,17,1280928233744649903931932049731641871925479613253574365167
6415,15,1282182693640796219479000546636499179718708792327880859375
3709,16,1282653448902869133551382477929783605060267586500842872641
6416,15,1285184056261237577862027705737198382326865760180005502976
6417,15,1288191975139905481534146155997306396137389454510568599793
3710,16,1288197802116818892434856266482040019139210000000000000000
717,20,1289386483854651977777948193100796272100671660158360443601
2288,17,1290483161223952490528094560620733561899400680172429508608
6418,15,1291206463573418306318599410921347864437876488635110162432
3711,16,1293764617228980658854831239202743029441800406697664911361
6419,15,1294227534883282801712804965628731011835099554240817614299
1489,18,1294507465975331409600063122510386157995233870944984664481
6420,15,1297255202415936787710205010569861424775168000000000000000
3712,16,1299353979149885963524654836364834168278000221589147222016
2289,17,1300105140536714469161827641085110638530470268191176761329
6421,15,1300289479542791918200644203175648197274125145137973858301
1014,19,1302330299949897135881514119979759175000758450330608861184
6422,15,1303330379660276511042696166955122917523645563410305875968
3713,16,1304965973088037870400900748001884235783596008294365194241
6423,15,1306377916189878444901476891560057054772133788395099309607
6424,15,1309432102578188122945599838448087048074532840225451802624
2290,17,1309794612618251812408542193402639496950900000000000000000
1490,18,1310245966467547103933267690851374439801000000000000000000
3714,16,1310600684550875935352208547949670889983729536478897831936
6425,15,1312492952296941503497044315115787268616259098052978515625
6426,15,1315560478843063197727825566559310084755149476513800421376
3715,16,1316258199345744028590278415470977248038292480621337890625
6427,15,1318634695738709634497472045771673210740346556596351362643
2291,17,1319552021108995032178411758616891829690075363217290756531
6428,15,1321715616531312292425432465821643778676197563150507180032
3716,16,1321938603580861028587254261582055899891746190061591330816
6429,15,1324803254793620999292652504498665314238727845273449816949
718,20,1325833184498187931365000215752298925743271965178515685376
1491,18,1326165061922879623463319865046374154803445378894563886121
1015,19,1326950745369513337537530066760995187130730953216552734375
3717,16,1327641983666294395222474173164197090668239991047083014081
6430,15,1327897624123747298866678428770710016355307000000000000000
525,21,1328450484467335291215277816490925033576786518096923828125
2292,17,1329377812369892757425046139891056907689531917746518884352
6431,15,1330998738145207885244762430506719314660325560041529545951
3718,16,1333368426314936629920353111098418155085731439454600626176
240,24,1333735776850284124449081472843776000000000000000000000000
395,22,1333939410656645009928137799228103104106523990631103515625
6432,15,1334106610506968104809562117181918417711255358241996013568
6433,15,1337221254883485525892144381732346275754549514156773727457
3719,16,1339118018543484630559989325272844109948156612586779268481
2293,17,1339272435497896241078941866744070570941748665347805491893
6434,15,1340342684974753576237121784474114922613907195717477761024
1492,18,1342266701405985343599790492871978363686971348744335785984
6435,15,1343470914506345248364867617172978500572576743865966796875
3720,16,1344890847673421948955953055771560729640960000000000000000
6436,15,1346605957229456872925873985060622546608701624818415435776
2294,17,1349236342341525185798235184783652158919630336981124644864
6437,15,1349747826920951960142435536965641690791753851156614832493
35,37,1350571686708832152540938380931547726504504680633544921875
61,32,1350687001332003958728623852374735172807518011483204347521
3721,16,1350687001332003958728623852374735172807518011483204347521
1016,19,1352011703434151569559941672317142807381950074298759643136
6438,15,1352896537383405109432959896879515434928258219684865605632
6439,15,1356052102445145987314324402331167130643092141717824888599
3722,16,1356506567453245941401391340320384883152997189585584848896
1493,18,1358552853688751418010325332990241151031850391349087571449
6440,15,1359214535960303373677817436018144050151424000000000000000
2295,17,1359269987516515279833533130597134734374778914642333984375
3723,16,1362349634278914098581023565859894909321047675906403783361
6441,15,1362383851808849276534321447358423387410217227867795144601
719,20,1363257223794044558386169354543927249243763383745706161601
6442,15,1365560063896643115324513700104760505875907047442687623168
3724,16,1368216290359519498096537247367757691221123938145351499776
6443,15,1368743186155475972889979851023875699949233564461759418307
2296,17,1369373828421547836014554822508131003243558667369542844416
6444,15,1371933232543114916201254663006241731203230491887664103424
3725,16,1374106624555314961990975413650684081949293613433837890625
1494,18,1375025507436148702874360914480551787945802805092676796416
6445,15,1375130217043347385938923483959497699325037654083251953125
305,23,1376880676502995355035526507591077788450491428375244140625
193,25,1376996147455467725819929638339798377228482992193591104193
1017,19,1377520610608248626335573607374807966713209784689421018153
6446,15,1378334153666025655024037580570380422041740011886267826176
2297,17,1379548325254061928584001814894262030584032176910985570937
3726,16,1380020726037294904279610107776148827783796180050709118976
6447,15,1381545056447111356194216003617431246094492971104619739343
526,21,1382612972031979778742047578087569730512739540999157579776
6448,15,1384762939448720078721926379100596776053250263094218719232
3727,16,1385958684288198126407241149463986526462509747274574728961
6449,15,1387987816759166034371556867145282996728278196946599959249
2298,17,1389793941026149424328516748339681806891014604738992406528
6450,15,1391219702493006792692011508558624267578125000000000000000
1495,18,1391686671393711114865153335508577438284929660797119140625
3728,16,1391920589103513578356456459239870846413352498783947063296
6451,15,1394458610791088085741681287185966313769433071893648984251
6452,15,1397704555820588682342763474957204357207341168327831584768
3729,16,1397906530592489093377955230644210631535804510368359768321
2299,17,1400111141580533306187807173617372461354277646954840599099
6453,15,1400957551775065331962022195847126807985568293441833512157
720,20,1401683395356260729391818575873415577600000000000000000000
1018,19,1403485021392477984213051712289289122255877499462137413632
3730,16,1403916599179143104333312370456963713481610000000000000000
6454,15,1404217612874497778315203645022848574054217174028472909824
6455,15,1407484753365333842792440030336427420370287928802490234375
1496,18,1408538374576654552393605177591205897113502855407899508736
3731,16,1409950885603279349659881188896015090373911329674535727681
396,22,1410243447006577534713510143434710792726768345008849289216
2300,17,1410500395606629689261030000000000000000000000000000000000
6456,15,1410758987520534577802097065163587626910763129224168472576
6457,15,1414040329639619490130640734511967557361252764644085613193
3732,16,1416009480921504576986891389957300927350395624177088331776
6458,15,1417328794048711834416220080446396206392473979595291000832
6459,15,1420624395100583976833783908326417400792109643361888558899
2301,17,1420962174656693930874375255601482319560935379272279479101
3733,16,1422092476508249252451201064497460153418791441057531788481
6460,15,1423927147174702829089670602244742712754176000000000000000
1497,18,1425582666460648606739031966577617724871799196719307269489
6461,15,1427237064677275352823731656516743552217605447404880994901
3734,16,1428199964056791283780604703448772465854760511054890991616
1019,19,1429912610078460675522645309399644461846623554587282102979
6462,15,1430554162041294134517171080222802273264402751309019578368
2302,17,1431496953162051238125479559737563643245257752560212508672
6463,15,1433878453726583031004404513769739133981294670418346339007
3735,16,1434332035580282765232084303961609703657327685699462890625
6464,15,1437209954219842885687363710337119068075439561521940660224
527,21,1438874511437149870541762077052941339726257594575805806927
3736,16,1440488783412779752491917515677673162264898909021075931136
6465,15,1440548678034697315550793981031616798332882554840087890625
721,20,1441137085998506675103582888980322281561957393945217230401
110,28,1442099361064992340376760640810000000000000000000000000000
2303,17,1442105208449412178078863777701643044054519137334548011263
1498,18,1442821617174254387435940195312232181239574419485229318144
6466,15,1443894639711738569077214280710473104091783736837257854976
3737,16,1446670300210275075664125546260139721711022878392050259841
6467,15,1447247853818573455160331821876196282382565526690354784043
6468,15,1450608334949869343115825446911933286923117974651962130432
48,34,1452787420757273497552049712766646363137318822063619702784
2304,17,1452787420757273497552049712766646363137318822063619702784
3738,16,1452876678951734198493354293383031872829271795991712956416
6469,15,1453976097727400233888534464343332057792752681819096617549
1020,19,1456811172527798374544680401258157178880000000000000000000
6470,15,1457351156800092902555212262901312688636343000000000000000
3739,16,1459108012940134131987934973376677362031202571674737012161
1499,18,1460257317693041884686035048159090210703014738496344223001
6471,15,1460733526844073112222126758044128052103300476080428706551
158,26,1462460890226053654617779158106800386772466703465912991744
2305,17,1463544073252404661204391417565747167812244736480712890625
6472,15,1464123222562711899416912599399687324397637347425248083968
3740,16,1465364395803505410628565453530698508533760000000000000000
131,27,1466644921315630774981772539386673512245551625996966660411
6473,15,1467520258686671931074203074433696853804283935356585428857
6474,15,1470924649973953933214692783659195733341715863521214234624
3741,16,1471645921495977139367790644689052972259104677294322411841
241,24,1473699790554876097008443476753625843460605991843819039361
6475,15,1474336411209943191417405436002077440731227397918701171875
2306,17,1474375652046420518419981879422007125367246282497158414336
54,33,1475686397758367098068686890612370340918299571513263652864
6476,15,1477755557207456123185064519648838684137502741054542053376
1500,18,1477891880035400390625000000000000000000000000000000000000
3742,16,1477952684298825119645239752378708817576663826637646790656
6477,15,1481182102806786922302588143950822391157140973052756381893
722,20,1481644289073096571059474793552630173723949204054947659776
43,35,1483870309808728944293459867559015029179679627633326572307
1021,19,1484188627975741437867778783145898542210197059141838239781
3743,16,1484284778821523062663399997567207357619220367240646489601
306,23,1484543094209354481237122449569652382227124319429869961216
6478,15,1484616062875754275288853021867459478993339524858530988032
2307,17,1485282646212440511262289627255372765212754056647617306307
6479,15,1488057452309748150041996370123395208596674382747158465199
3744,16,1490642300002796898188570681644606186924541158634035347456
397,22,1490703080032869234710415486313636918774115943360213833209
6480,15,1491506286031776656778648445854937862111232000000000000000
6481,15,1494962578992512981367612514154113302141795090640213249201
1501,18,1495727437460055600998076020767443321583141244004344277001
2308,17,1496265547801834837571466470570475767854472649132734414848
3745,16,1497025343111682187161548263899559592924879150543212890625
528,21,1497312234502284925379895790648960532084641664591858761728
6482,15,1498426346170342391158633250707967646805860515637382381568
6483,15,1501897602571409313407018927800946721883651283118939511707
3746,16,1503434003748584646422542523262711188048094280411785527296
6484,15,1505376363229664486395007210423606007482498511150486913024
2309,17,1507324851861057985075571436697592594393668285893243209669
6485,15,1508862643206912183350889002236075398839483538604736328125
3747,16,1509868377846343793874815969206111314524146959539921126721
1022,19,1512053020859808349920580691333395916742293952326947831808
6486,15,1512356457592857509267029528794222266349019565820028747776
1502,18,1513766144665307119191120172459404063236042905636307206144
6487,15,1515857821505153770718050727885023204901609190822170336743
3748,16,1516328561671299722431573529326007848042708107646033985536
2310,17,1518461056448570054194301417893336895831100000000000000000
6488,15,1519366750089449918780564034160064901925832808683779653632
3749,16,1522814651824363011110707253337253997737713398204812440001
6489,15,1522883258519438065155967797627239399780156187929172831849
723,20,1523231618090809029161937450736034083175912081833556613201
6490,15,1526407361996901071597948863085566691272249000000000000000
3750,16,1529326745242087781662121415138244628906250000000000000000
2311,17,1529674662651846289028230546265610913691796185236086228871
6491,15,1529939075751760212746453260391752473744373249440575352851
1503,18,1532010177990000185628668363031960218872692483448876071489
6492,15,1533478415042122912470016513654751860200000738909820551168
3751,16,1535864939197747909132527046561772589421209551017312560001
6493,15,1537025395154330553818469771191538283892844402600862517557
1023,19,1540412522673676773070639530087841189323020569703881919487
6494,15,1540580031403006362688163787468844689398821202127334375424
2312,17,1540966174604475237848062427307750923254882881971098222592
3752,16,1542429331302416394792801678834224240843191947649966145536
6495,15,1544142339131103365301978753427321966948168014495849609375
6496,15,1547712333709952419606514072661914740550780693993463218176
3753,16,1549020019506047909873259981176713140041456194699289966721
1504,18,1550461735616245557291612897885769712618969749712835444736
6497,15,1551290030539310320688978418040951100987397120967791378593
2313,17,1552336099503345966227016702222380734193311859948769201033
6498,15,1554875445047407980316426776612241532422461856779837407232
3754,16,1555637102098564518572474151079727396411711689260804407296
23,42,1558005952997140033806173725098810522409738596181909282129
529,21,1558005952997140033806173725098810522409738596181909282129
6499,15,1558468592690998680700117700193240839816950358387438847499
6500,15,1562069488955406402587890625000000000000000000000000000000
3755,16,1562280677710944588825619408379497218428422851715087890625
2314,17,1563784947625924747795228670067062122786959317751137173504
6501,15,1565678149354574227787589906162274181354479829021311347501
724,20,1565926320627025148169260624253460036340079194179555557376
194,25,1566907099317786772828209432499155928658440031806762778624
3756,16,1568950845316314899338699856300817299921837900832184467456
1505,18,1569123037773901564528501876231388275321103672027587890625
4,95,1569275433846670190958947355801916604025588861116008628224
32,38,1569275433846670190958947355801916604025588861116008628224
1024,19,1569275433846670190958947355801916604025588861116008628224
6502,15,1569294589431112816224689132125907407122817769463357472768
12,53,1572555712320371480831006735579195460947411969842738102272
6503,15,1572918824756348957637396339884729289036794073473637576407
2315,17,1575313232347621659437962652904878791934891954803466796875
398,22,1575533295994905568572045446675087506242007735407638216704
3757,16,1575647704231045951415433378178284466003627394309339649601
6504,15,1576550870930374198012647944839017916960136437391450701824
70,31,1577753820348458066150427430000000000000000000000000000000
6505,15,1580190743582093540866526528972545573923110031158447265625
3758,16,1582371354115850494124041219826365398733643711288306630656
6506,15,1583838458369274223472765098101867963370690690724664344576
2316,17,1586921470159247509609551275594700308748587120791394451456
6507,15,1587494030978594568143128023306477947197437581307093037443
1506,18,1587996326946832475440265803168638729598635889310692540416
3759,16,1589121894976885271371698545828826754940449638458180291841
6508,15,1591157477125692908663586623423453671178844627999844728832
6509,15,1594828812555216591990335224812118142061917708696892042149
3760,16,1595899427166855999474956634820351633653760000000000000000
6510,15,1598508053040871055309821551589920092497251000000000000000
2317,17,1598610180684561530292298776962129491356945639758250291277
1025,19,1598650185649167964078691166054704808630049228668212890625
307,23,1600230840009332337585094703545979485033212595667854844443
6511,15,1602195214385468978567093454337269192141878341328309163151
3761,16,1602704051386125583835045575728393127858024057942115132161
6512,15,1605890312420979512566892277993534852927485388543248826368
1507,18,1607083868080957401912490272630060900589694705148396749449
3762,16,1609535868683825583347608425652662007670815824942077116416
6513,15,1609593363008577582752051600446067262339861465497941018257
725,20,1609756292519794016678012125348686822690069675445556640625
2318,17,1610379886697910264994151866755928268206022176577699053568
6514,15,1613304382038693268763888642276239860711885519403784372224
3763,16,1616394980458970931197103872434892945383602951645441099841
6515,15,1617023385431061259889404355398560088666796704315185546875
6516,15,1620750389134770386500237044038363592317715478885460606976
530,21,1621038246414954860589967996431649253000000000000000000000
2319,17,1622231114141958087050771564663963180752967893363451073039
3764,16,1623281488461577920706844592995234610128393255958542811136
6517,15,1624485409128313227588443355768107861831609867772991643293
1508,18,1626387948794104085856317424352204139226865825339339177984
242,24,1627679086931297801008850614209401199184636500769238941696
6518,15,1628228461419635794504309603289524180726391024308417298432
1026,19,1628545342124270488416533525196753451772888189022333566976
3765,16,1630195494793785464936412794297260981103886523590087890625
6519,15,1631979562046187291001525639436679538254001537330940345799
2320,17,1634164392145509784376759051327020151603200000000000000000
6520,15,1635738727074969949695182908611248697376768000000000000000
3766,16,1637137101910979638739012949595821194796910983876528111616
6521,15,1639505972602588945038187837674005000865251115455784329801
6522,15,1643281314755302382921811408333809075675885552606475091968
